Date,Close
6/7/2018 16:00:00,86.63
6/8/2018 16:00:00,87.18
6/11/2018 16:00:00,86.59
6/12/2018 16:00:00,86.69
6/13/2018 16:00:00,85.84
6/14/2018 16:00:00,86.57
6/15/2018 16:00:00,86.78
6/18/2018 16:00:00,86.25
6/19/2018 16:00:00,86.61
6/20/2018 16:00:00,86.13
6/21/2018 16:00:00,86.3
6/22/2018 16:00:00,86.81
6/25/2018 16:00:00,86.74
6/26/2018 16:00:00,86.86
6/27/2018 16:00:00,85.49
6/28/2018 16:00:00,86.33
6/29/2018 16:00:00,85.61
7/2/2018 16:00:00,86.03
7/3/2018 13:00:00,85.98
7/5/2018 16:00:00,85.91
7/6/2018 16:00:00,86.63
7/9/2018 16:00:00,87.13
7/10/2018 16:00:00,87.39
7/11/2018 16:00:00,87.26
7/12/2018 16:00:00,87.87
7/13/2018 16:00:00,88.36
7/16/2018 16:00:00,87.73
7/17/2018 16:00:00,88.29
7/18/2018 16:00:00,88.01
7/19/2018 16:00:00,88.42
7/20/2018 16:00:00,88.02
7/23/2018 16:00:00,88.63
7/24/2018 16:00:00,88.91
7/25/2018 16:00:00,89.73
7/26/2018 16:00:00,89.26
7/27/2018 16:00:00,88.66
7/30/2018 16:00:00,89.08
7/31/2018 16:00:00,90.23
8/1/2018 16:00:00,90.24
8/2/2018 16:00:00,89.89
8/3/2018 16:00:00,90.48
8/6/2018 16:00:00,90.59
8/7/2018 16:00:00,90.85
8/8/2018 16:00:00,90.81
8/9/2018 16:00:00,91.22
8/10/2018 16:00:00,90.6
8/13/2018 16:00:00,90.74
8/14/2018 16:00:00,91.05
8/15/2018 16:00:00,90.99
8/16/2018 16:00:00,91.1
8/17/2018 16:00:00,90.6
8/20/2018 16:00:00,90.03
8/21/2018 16:00:00,95.17
8/22/2018 16:00:00,95.58
8/23/2018 16:00:00,95.61
8/24/2018 16:00:00,95.55
8/27/2018 16:00:00,95.44
8/28/2018 16:00:00,95.77
8/29/2018 16:00:00,96.59
8/30/2018 16:00:00,96.81
8/31/2018 16:00:00,96.41
9/4/2018 16:00:00,95.56
9/5/2018 16:00:00,96.04
9/6/2018 16:00:00,96.49
9/7/2018 16:00:00,96.32
9/10/2018 16:00:00,96.37
9/11/2018 16:00:00,96.08
9/12/2018 16:00:00,96.25
9/13/2018 16:00:00,96.95
9/14/2018 16:00:00,97.01
9/17/2018 16:00:00,96.03
9/18/2018 16:00:00,96.88
9/19/2018 16:00:00,96.46
9/20/2018 16:00:00,97.48
9/21/2018 16:00:00,97.85
9/24/2018 16:00:00,98.86
9/25/2018 16:00:00,99
9/26/2018 16:00:00,99.17
9/27/2018 16:00:00,97.7
9/28/2018 16:00:00,98.37
10/1/2018 16:00:00,99.49
10/2/2018 16:00:00,99.02
10/3/2018 16:00:00,97.47
10/4/2018 16:00:00,96.98
10/5/2018 16:00:00,97.17
10/8/2018 16:00:00,95.97
10/9/2018 16:00:00,96.19
10/10/2018 16:00:00,95.07
10/11/2018 16:00:00,93.11
10/12/2018 16:00:00,94.69
10/15/2018 16:00:00,93.82
10/16/2018 16:00:00,96.55
10/17/2018 16:00:00,97.29
10/18/2018 16:00:00,95.92
10/19/2018 16:00:00,93.94
10/22/2018 16:00:00,93.62
10/23/2018 16:00:00,93.09
10/24/2018 16:00:00,91.47
10/25/2018 16:00:00,91.76
10/26/2018 16:00:00,89.75
10/29/2018 16:00:00,89.45
10/30/2018 16:00:00,90.27
10/31/2018 16:00:00,89.82
11/1/2018 16:00:00,91.55
11/2/2018 16:00:00,91.42
11/5/2018 16:00:00,91.61
11/6/2018 16:00:00,92.51
11/7/2018 16:00:00,94.12
11/8/2018 16:00:00,94.74
11/9/2018 16:00:00,94.36
11/12/2018 16:00:00,92.64
11/13/2018 16:00:00,92.07
11/14/2018 16:00:00,92.11
11/15/2018 16:00:00,92.77
11/16/2018 16:00:00,93.7
11/19/2018 16:00:00,90.37
11/20/2018 16:00:00,92.16
11/21/2018 16:00:00,92.97
11/23/2018 13:00:00,92.01
11/26/2018 16:00:00,92.06
11/27/2018 16:00:00,93.13
11/28/2018 16:00:00,95.37
11/29/2018 16:00:00,96.6
11/30/2018 16:00:00,97.53
12/3/2018 16:00:00,98.75
12/4/2018 16:00:00,96.49
12/6/2018 16:00:00,96.24
12/7/2018 16:00:00,94.24
12/10/2018 16:00:00,95.48
12/11/2018 16:00:00,95.47
12/12/2018 16:00:00,95.71
12/13/2018 16:00:00,95.5
12/14/2018 16:00:00,93.72
12/17/2018 16:00:00,91.85
12/18/2018 16:00:00,92
12/19/2018 16:00:00,91.26
12/20/2018 16:00:00,89.9
12/21/2018 16:00:00,88.6
12/24/2018 13:00:00,85.8
12/26/2018 16:00:00,88.66
12/27/2018 16:00:00,89.65
12/28/2018 16:00:00,89.26
12/31/2018 16:00:00,90.96
1/2/2019 16:00:00,87.92
1/3/2019 16:00:00,85.45
1/4/2019 16:00:00,88.13
1/7/2019 16:00:00,82.45
1/8/2019 16:00:00,83.03
1/9/2019 16:00:00,84.3
1/10/2019 16:00:00,84.84
1/11/2019 16:00:00,84.84
1/14/2019 16:00:00,84.75
1/15/2019 16:00:00,86.03
1/16/2019 16:00:00,86.99
1/17/2019 16:00:00,87.6
1/18/2019 16:00:00,87.3
1/22/2019 16:00:00,87
1/23/2019 16:00:00,87.16
1/24/2019 16:00:00,87.23
1/25/2019 16:00:00,87.02
1/28/2019 16:00:00,86.42
1/29/2019 16:00:00,86.47
1/30/2019 16:00:00,87.83
1/31/2019 16:00:00,88.39
2/1/2019 16:00:00,88.31
2/4/2019 16:00:00,87.81
2/5/2019 16:00:00,88.03
2/6/2019 16:00:00,88.86
2/7/2019 16:00:00,88.9
2/8/2019 16:00:00,89.01
2/11/2019 16:00:00,89.6
2/12/2019 16:00:00,90.25
2/13/2019 16:00:00,90.67
2/14/2019 16:00:00,91.23
2/15/2019 16:00:00,92.27
2/19/2019 16:00:00,92.33
2/20/2019 16:00:00,92.8
2/21/2019 16:00:00,92.61
2/22/2019 16:00:00,93.77
2/25/2019 16:00:00,92.22
2/26/2019 16:00:00,91.29
2/27/2019 16:00:00,90.89
2/28/2019 16:00:00,90.5
3/1/2019 16:00:00,92.09
3/4/2019 16:00:00,92.29
3/5/2019 16:00:00,92.72
3/6/2019 16:00:00,92.08
3/7/2019 16:00:00,91.08
3/8/2019 16:00:00,90.52
3/11/2019 16:00:00,92
3/12/2019 16:00:00,92.44
3/13/2019 16:00:00,93.02
3/14/2019 16:00:00,93.33
3/15/2019 16:00:00,93.79
3/18/2019 16:00:00,91.89
3/19/2019 16:00:00,92.66
3/20/2019 16:00:00,91.72
3/21/2019 16:00:00,92.1
3/22/2019 16:00:00,90.39
3/25/2019 16:00:00,90.62
3/26/2019 16:00:00,91.07
3/27/2019 16:00:00,90.26
3/28/2019 16:00:00,89.96
3/29/2019 16:00:00,91.08
4/1/2019 16:00:00,90.69
4/2/2019 16:00:00,90.4
4/3/2019 16:00:00,88.45
4/4/2019 16:00:00,89.23
4/5/2019 16:00:00,88.93
4/8/2019 16:00:00,88.99
4/9/2019 16:00:00,88.72
4/10/2019 16:00:00,88.63
4/11/2019 16:00:00,87.6
4/12/2019 16:00:00,86.75
4/15/2019 16:00:00,86.87
4/16/2019 16:00:00,86.15
4/17/2019 16:00:00,84.73
4/18/2019 16:00:00,84.22
4/22/2019 16:00:00,84.15
4/23/2019 16:00:00,85.1
